x,y
1250,0.075660182
1254,0.088462377
1258,0.090784849
1262,0.081256281
1266,0.064936191
1270,0.048710121
1274,0.032222558
1278,0.017318678
1282,0.006050828
1286,0
1290,0
1294,0
1298,0.000580218
1302,0.00245785
1306,0.006037434
1310,0.012664838
1314,0.019849333
1318,0.025223414
1322,0.026230894
1326,0.02596707
1330,0.029335204
1334,0.032733873
1338,0.034902618
1342,0.034055138
1346,0.028890922
1350,0.022744464
1354,0.020804839
1358,0.028782297
1362,0.055860602
1366,0.099853855
1370,0.142047334
1374,0.163548875
1378,0.156930812
1382,0.122652012
1386,0.074094218
1390,0.036710083
1394,0.016452875
1398,0.005895953
1402,0
1406,0
1410,0
1414,0.001153369
1418,0.004428777
1422,0.007692865
1426,0.010661833
1430,0.015998249
1434,0.028436339
1438,0.040278756
1442,0.06117667
1446,0.143659319
1450,0.278099321
1454,0.385398804
1458,0.422914519
1462,0.394153983
1466,0.306348432
1470,0.1876295
1474,0.115273711
1478,0.089764071
1482,0.062906148
1486,0.032771876
1490,0.017494699
1494,0.017155895
1498,0.01480092
1502,0.011497911
1506,0.008621248
1510,0.004893962
1514,0.001782529
1518,0.000169003
1522,0
1526,0
1530,4.44E-05
1534,0.000546708
1538,0.001004858
1542,0.001301625
1546,0.001434465
1550,0.001473298
1554,0.001570827
1558,0.001771161
1562,0.002019138
1566,0.002277789
1570,0.002492152
1574,0.002634865
1578,0.002655943
1582,0.002683643
1586,0.002880663
1590,0.003439536
1594,0.004166758
1598,0.004955234
1602,0.005817117
1606,0.006689449
1610,0.007365647
1614,0.007666649
1618,0.007566128
1622,0.007503878
1626,0.008274441
1630,0.010324994
1634,0.014069735
1638,0.018818939
1642,0.023249986
1646,0.026181487
1650,0.028907445
1654,0.032079781
1658,0.035428566
1662,0.039474575
1666,0.044496407
1670,0.051124561
1674,0.058622084
1678,0.071178207
1682,0.093091671
1686,0.114712667
1690,0.124836805
1694,0.141500381
1698,0.189851003
1702,0.252002295
1706,0.383640387
1710,0.577767627
1714,0.785504355
1718,0.959314098
1722,1.081421669
1726,1.125041463
1730,1.043026412
1734,0.901208365
1738,0.72514008
1742,0.540492155
1746,0.383310759
1750,0.27875389
1754,0.226309561
1758,0.198334616
1762,0.179328867
1766,0.157338786
1770,0.126911874
1774,0.091111199
1778,0.0586982
1782,0.038333967
1786,0.030001326
1790,0.025526974
1794,0.021613968
1798,0.019914491
1802,0.019132249
1806,0.018543482
1810,0.018048356
1814,0.017557715
1818,0.017110208
1822,0.016745724
1826,0.016271041
1830,0.015806891
1834,0.015089852
1838,0.014179994
1842,0.013497136
1846,0.013383832
1850,0.014087687
1854,0.014838589
1858,0.01498807
1862,0.013920324
1866,0.011786151
1870,0.009030987
1874,0.006195925
1878,0.003961959
1882,0.002175861
1886,0.000768183
1890,0
1894,0
1898,0
1902,0.000139923
1906,0.000720174
1910,0.001411022
1914,0.002137031
1918,0.00290423
1922,0.00367328
1926,0.00437025
1930,0.004894344
1934,0.005177498
1938,0.005179206
1942,0.00495187
1946,0.004474431
1950,0.003823548
1954,0.003121858
1958,0.002457171
1962,0.001863957
1966,0.001411115
1970,0.001254473
1974,0.001398801
1978,0.001920208
1982,0.002821834
1986,0.004062118
1990,0.005527876
1994,0.007261122
1998,0.009001252
2002,0.010339004
2006,0.010887576
2010,0.010366901
2014,0.008692674
2018,0.006225705
2022,0.003771831
2026,0.001774424
2030,0.000518355
2034,0
2038,0
2042,0
2046,0
2050,0
2054,0
2058,6.05E-06
2062,0.000178542
2066,0.000374579
2070,0.000961352
2074,0.00201801
2078,0.003504637
2082,0.005044014
2086,0.006384494
2090,0.00729356
2094,0.007629203
2098,0.007777347
2102,0.007872924
2106,0.008071698
2110,0.008414957
2114,0.008409716
2118,0.007494756
2122,0.005760102
2126,0.003681368
2130,0.001725544
2134,0.00039472
2138,0
2142,2.24E-05
2146,0
2150,0
2154,0
2158,0.000181211
2162,0.000548701
2166,0.001005002
2170,0.001518392
2174,0.002052134
2178,0.002640225
2182,0.003191658
2186,0.003617355
2190,0.003825477
2194,0.003790627
2198,0.003568588
2202,0.003236544
2206,0.002897122
2210,0.002554343
2214,0.002238471
2218,0.001909315
2222,0.001622249
2226,0.001464069
2230,0.001453283
2234,0.001619341
2238,0.001922019
2242,0.002330889
2246,0.002731427
2250,0.003115926
2254,0.003500788
2258,0.003852683
2262,0.004206077
2266,0.004602255
2270,0.005076103
2274,0.005608126
2278,0.006175594
2282,0.006596943
2286,0.006722446
2290,0.006547885
2294,0.006093111
2298,0.005400193
2302,0.004540474
2306,0.003608097
2310,0.002612226
2314,0.001621955
2318,0.000829679
2322,0.000320218
2326,5.53E-05
2330,4.10E-05
2334,0.000255999
2338,0.00072583
2342,0.001693095
2346,0.003365635
2350,0.005523642
2354,0.007808227
2358,0.009777643
2362,0.011057477
2366,0.011558863
2370,0.011585542
2374,0.011480589
2378,0.011423973
2382,0.011640075
2386,0.012091289
2390,0.012599802
2394,0.013063485
2398,0.013441307
2402,0.013669872
2406,0.013469354
2410,0.012587379
2414,0.011011661
2418,0.008862562
2422,0.006546075
2426,0.00449024
2430,0.002981601
2434,0.001944602
2438,0.001161719
2442,0.00061264
2446,0.000247983
2450,6.92E-05
2454,0
2458,0
2462,0
2466,0
2470,3.52E-05
2474,7.88E-05
2478,0.000138605
2482,0.000199275
2486,0.000243771
2490,0.000290653
2494,0.000343079
2498,0.000403525
2502,0.000469086
2506,0.000554024
2510,0.000628835
2514,0.000706564
2518,0.00079182
2522,0.000876834
2526,0.000945375
2530,0.001012287
2534,0.001066645
2538,0.00109403
2542,0.001114906
2546,0.001106844
2550,0.001077375
2554,0.001023742
2558,0.000911862
2562,0.000833436
2566,0.000924975
2570,0.001322334
2574,0.001942311
2578,0.002667128
2582,0.003323023
2586,0.003760123
2590,0.004021617
2594,0.004174961
2598,0.004311711
2602,0.004370488
2606,0.004334334
2610,0.004211333
2614,0.004039106
2618,0.003864163
2622,0.003694764
2626,0.003550813
2630,0.003479539
2634,0.003494678
2638,0.003497435
2642,0.003564454
2646,0.004106105
2650,0.00542004
2654,0.007430733
2658,0.009782882
2662,0.011975305
2666,0.013397692
2670,0.013862513
2674,0.013659153
2678,0.012978085
2682,0.011881977
2686,0.010494335
2690,0.009054772
2694,0.007650496
2698,0.006441151
2702,0.005506125
2706,0.004803047
2710,0.004294428
2714,0.003983516
2718,0.003901271
2722,0.004018568
2726,0.004310278
2730,0.004661813
2734,0.004943348
2738,0.00502341
2742,0.004605157
2746,0.00365586
2750,0.002418273
2754,0.001225857
2758,0.000314096
2762,0
2766,0
2770,0
2774,6.19E-05
2778,0.00039945
2782,0.000960311
2786,0.001930564
2790,0.003358966
2794,0.005140329
2798,0.007190204
2802,0.009429093
2806,0.011699955
2810,0.013907774
2814,0.016101564
2818,0.018245335
2822,0.020383047
2826,0.022539323
2830,0.024402439
2834,0.024813735
2838,0.029944006
2842,0.04369651
2846,0.067986975
2850,0.102934944
2854,0.147582969
2858,0.200949926
2862,0.257028324
2866,0.310704859
2870,0.353505166
2874,0.378817025
2878,0.383514369
2882,0.369969062
2886,0.345723746
2890,0.314248806
2894,0.275230116
2898,0.233954765
2902,0.200158002
2906,0.181574242
2910,0.183940419
2914,0.214626322
2918,0.278084475
2922,0.35639814
2926,0.434475563
2930,0.503951248
2934,0.558165694
2938,0.600461226
2942,0.644417502
2946,0.673344181
2950,0.668556891
2954,0.629089408
2958,0.564552399
2962,0.490427441
2966,0.426870232
2970,0.384826234
2974,0.344704651
2978,0.304519787
2982,0.265011014
2986,0.227690249
2990,0.193789207
2994,0.163303997
2998,0.13504788
3002,0.107600382
3006,0.082523359
3010,0.06229603
3014,0.048076131
3018,0.039587623
3022,0.035815936
3026,0.033845768
3030,0.030058573
3034,0.024838789
3038,0.019434625
3042,0.01444763
3046,0.010273846
3050,0.007583767
3054,0.005829431
3058,0.004430764
3062,0.003348482
3066,0.00258658
3070,0.002043675
3074,0.001592606
3078,0.001250913
3082,0.001047723
3086,0.000981338
3090,0.001072496
3094,0.001337336
3098,0.001728887
3102,0.002178864
3106,0.002618846
3110,0.003073932
3114,0.003496037
3118,0.003807363
3122,0.003980453
3126,0.004011941
3130,0.003917034
3134,0.003712175
3138,0.003428224
3142,0.003070217
3146,0.002636799
3150,0.002175986
3154,0.001722733
3158,0.001283903
3162,0.000854353
3166,0.000463149
3170,0.000177576
3174,4.93E-05
3178,0.000111225
3182,0.000337511
3186,0.000693314
3190,0.001133991
3194,0.001611109
3198,0.002155728
3202,0.002694904
3206,0.003138763
3210,0.003447154
3214,0.003591385
3218,0.003552541
3222,0.003355583
3226,0.003091454
3230,0.002764608
3234,0.002416139
3238,0.002083111
3242,0.001780686
3246,0.001496451
3250,0.001220841
3254,0.000951643
3258,0.000645778
3262,0.000351198
3266,0.000117118
3270,0
3274,0
3278,1.36E-05
3282,0.000215582
3286,0.000513116
3290,0.000934403
3294,0.001469603
3298,0.002105466
3302,0.002786718
3306,0.00338969
3310,0.003842562
3314,0.003913468
3318,0.003534603
3322,0.002695825
3326,0.001658369
3330,0.000742831
3334,0.000107606
3338,0
3342,0
3346,5.35E-05
3350,0.000236212
3354,0.000447952
3358,0.000707129
3362,0.000990555
3366,0.001270939
3370,0.001510658
3374,0.001669179
3378,0.001734664
3382,0.001803418
3386,0.001967755
3390,0.002322288
3394,0.002909575
3398,0.00368999
3402,0.004570386
3406,0.005439224
3410,0.006298121
3414,0.007118709
3418,0.007911139
3422,0.008740798
3426,0.009626303
3430,0.01054872
3434,0.011530184
3438,0.012444212
3442,0.013212378
3446,0.013776828
3450,0.014165605
3454,0.014410105
3458,0.014603691
3462,0.014836782
3466,0.015029611
3470,0.015160001
3474,0.015193094
3478,0.015170196
3482,0.015054468
3486,0.014778898
3490,0.014147792
3494,0.012962774
3498,0.01117612
3502,0.008956023
3506,0.006598844
3510,0.00436571
3514,0.002572812
3518,0.001370852
3522,0.000714783
3526,0.000485051
3530,0.000550404
3534,0.000734018
3538,0.000927026
3542,0.001167812
3546,0.001483037
3550,0.001846353
3554,0.00224537
3558,0.002628359
3562,0.002983526
3566,0.003304842
3570,0.003585591
3574,0.003832623
3578,0.00401248
3582,0.004058501
3586,0.003941252
3590,0.003668348
3594,0.003265645
3598,0.002790985
3602,0.002303771
3606,0.001847365
3610,0.001444956
3614,0.001130371
3618,0.000913342
3622,0.000770107
3626,0.000682277
3630,0.000636892
3634,0.000647242
3638,0.000673569
3642,0.000731734
3646,0.000791876
3650,0.000834338
3654,0.000884802
3658,0.000948585
3662,0.001030053
3666,0.001077774
3670,0.001109777
3674,0.001110273
3678,0.001099185
3682,0.001078796
3686,0.001059257
3690,0.001051838
3694,0.001034129
3698,0.001003045
3702,0.00097397
3706,0.000931301
3710,0.000871856
3714,0.000815909
3718,0.000766648
3722,0.000712056
3726,0.000660049
3730,0.000624466
3734,0.000581703
3738,0.000551781
3742,0.000518442
3746,0.00047304
3750,0.000411842
3754,0.000372173
3758,0.000389973
3762,0.000451946
3766,0.00058681
3770,0.00075428
3774,0.000936351
3778,0.001149672
3782,0.001460455
3786,0.001852532
3790,0.002210087
3794,0.002459271
3798,0.002551021
3802,0.002476272
3806,0.002297584
3810,0.002051843
3814,0.001720307
3818,0.001239312
3822,0.000713001
3826,0.000278037
3830,4.36E-06
3834,0
3838,0
3842,8.04E-06
3846,4.64E-05
3850,6.91E-05
3854,9.72E-05
3858,0.000134624
3862,0.000200961
3866,0.000374531
3870,0.000627822
3874,0.000934414
3878,0.001264023
3882,0.001562257
3886,0.00180695
3890,0.002011195
3894,0.002193573
3898,0.002340221
3902,0.002477211
3906,0.002591605
3910,0.002664346
3914,0.002687904
3918,0.002667417
3922,0.002592311
3926,0.002490937
3930,0.002367521
3934,0.002222441
3938,0.002074217
3942,0.001918952
3946,0.001753054
3950,0.001571974
3954,0.001377613
3958,0.001145681
3962,0.000899384
3966,0.00071062
